campagne,dept_code,stock_production_total,stock_aop_total,stock_igp_total,stock_vsig_total,stock_rose_total,stock_rouge_total,stock_blanc_total,nb_declarants,prod_commercialisable,prod_total,prod_aop_total,prod_igp_total,prod_vsig_total,prod_rose_total,superficie_totale_ha,annual_sortie_hl,stock_commerce,stock_start,implied_absorption,gap_sortie_vs_absorption,stock_turnover_months,stock_to_sortie_ratio,yield_hl_per_ha,rose_pct_production,rose_pct_stock
2020-2021,32,540209.14,185193.82,294004.59,61010.729999999996,54289.7,204279.37,281640.07,264.0,1713079.4500000002,1732079.3000000003,68060.84,1161394.77,368963.2800000001,159861.00999999998,20093.0175,2235050.0,,536000.3199999998,1708870.63,526179.3700000001,2.9003868727768958,0.2416989060647413,85.25745075372576,9.3317919376127,10.049755914903622
2021-2022,32,444030.58999999997,176042.7,234726.0,33261.89,33264.24,191303.75,219462.6,264.0,1303806.42,1329196.42,61603.67,936217.3499999999,216425.0,105869.15000000005,20241.0721,2079279.0,,540209.14,1399984.9700000002,679294.0299999998,2.562603229292461,0.2135502691077051,64.4139012774921,8.120005268880334,7.491429813427944
2022-2023,32,423309.14999999997,169908.02000000002,224717.19999999998,28683.93,33250.13,182509.34,207549.67999999996,247.0,1215870.82,1227253.31,58576.299999999996,906166.0,153848.51,97357.63000000002,20361.89340000002,1619485.0,,444030.58999999997,1236592.2600000002,382892.73999999976,3.136620468852752,0.2613850390710627,59.71305301107209,8.007234683039767,7.854810131082685
2023-2024,32,478570.1800000001,142184.35,274056.08,62329.75,26996.269999999997,146445.85,305128.06000000006,250.0,1441135.5800000003,1455048.4699999986,44826.53,1015623.2800000004,247084.29,83784.14000000001,20382.149400000042,1574506.0,,423309.14999999997,1385874.55,188631.44999999995,3.647392998184828,0.30394941651540236,70.70577060925662,5.81375834187648,5.64102635897623
2024-2025,32,474904.02,139212.71000000002,275879.83999999997,59811.469999999994,42457.59,153721.37999999998,278725.05,234.0,1170264.6599999997,1305842.779999997,60821.53000000001,885752.7599999997,94665.40999999997,108652.37000000005,20274.152600000012,1728101.0,,478570.1800000001,1173930.8199999998,554170.1800000002,3.297751832792181,0.27481265273268174,57.72200116516825,9.284427165390099,8.940246494439021
2019-2020,33,8752950.330000004,8616516.650000002,40678.35,95755.33000000002,155725.00999999992,8029257.2200000025,567968.1,4054.0,5184541.9,5296319.95,4947568.240000001,21656.23,137161.30000000002,251507.72,115323.02020000003,5117942.0,,,,,20.52297661052041,1.7102480508767008,44.956695471629686,4.8511078674086905,1.7791145171504688
2020-2021,33,8849572.969999997,8651511.5,60887.09,137174.38,176879.89,8135903.54,536789.54,4043.0,4885510.859999998,5000269.269999998,4456600.339999999,62782.3,262081.03999999998,264653.39,114867.8312,5482789.0,,8752950.330000004,4788888.220000004,693900.7799999956,19.368769369020033,1.6140641140850025,42.53158442152251,5.4171078027242405,1.9987392679807474
2021-2022,33,8472050.920000002,8313747.73,50951.17,107352.01999999999,172501.97999999998,7889633.07,409915.87,3905.0,4042486.2800000007,4127937.2800000007,3821016.0400000005,22484.159999999996,174816.11,267706.61,113543.66980000003,4993334.0,,8849572.969999997,4420008.329999996,573325.6700000037,20.360066248322266,1.6966721873601889,35.60292077154617,6.622325753446959,2.0361301133445022
2022-2023,33,8580609.18,8393341.18,52865.86,134402.13999999998,159748.12,8049170.869999999,371690.19,3876.0,4360501.490000004,4446944.650000004,4127936.290000005,47401.57,171007.06,258589.5699999999,112024.0821999997,4867771.0,,8472050.920000002,4251943.230000006,615827.769999994,21.152866509127072,1.7627388757605893,38.92467944718422,5.930271336749381,1.8617340173509684
2023-2024,33,8618181.65,8373204.64,54228.95,190748.06,178045.91,7918065.1,522070.64,3838.0,4227248.639999998,4323646.220000012,3847967.1999999974,56907.31999999999,277322.42000000004,276361.5600000002,109316.31879999975,4739339.0,,8580609.18,4189676.169999996,549662.8300000038,21.821224394372294,1.8184353661976913,38.669877346802934,6.537622542117615,2.065933595168535
2024-2025,33,8535794.450000001,8275522.899999999,69644.66,190626.89,186208.69,7796534.52,553051.24,3731.0,3568471.5099999984,3646298.2300000046,3329546.189999998,62027.73000000001,166216.96000000005,216649.56000000006,100739.8330999994,4308355.0,,8618181.65,3650858.709999997,657496.2900000028,23.77462706763951,1.9812189223032923,35.42264663529624,6.071214507188265,2.1815039137921133
2019-2020,34,2104475.8000000003,556553.48,1294081.2000000007,253841.11999999994,359946.82000000007,1318045.0400000007,426483.9399999998,1137.0,4651482.169999999,4774508.229999999,613160.7999999999,3776108.799999999,262212.57000000007,1350317.92,81305.7739,5074673.0,,,,,4.976421062007345,0.4147017551672788,57.20973981160272,29.029841900909624,17.103870712126984
2020-2021,34,2380704.2399999998,571475.08,1552000.5,257228.66000000003,526645.69,1357008.72,497049.83,1192.0,4990017.95,5118980.26,570037.59,4011693.33,408287.03,1545817.1099999996,81153.03339999999,5385774.0,,2104475.8000000003,4713789.51,671984.4900000002,5.304428087773456,0.4420356739811213,61.488988654366196,30.978187363033427,22.121424457159787
2021-2022,34,1749483.49,511237.85,1096862.75,141382.89,387510.45999999996,1066246.6600000001,295726.37,1101.0,3424550.8,3521876.61,501972.86999999994,2748743.29,173834.64,1085334.2200000002,79978.75810000002,4672585.0,,2380704.2399999998,4055771.549999999,616813.4500000011,4.492973777898102,0.37441448149150847,42.818254263440465,31.692746972829262,22.149992395755618
2022-2023,34,2465644.2800000007,567709.86,1614957.54,282976.88,508744.16000000003,1492136.8100000003,464763.31000000006,1052.0,5176789.400000003,5312177.4700000025,552089.9099999997,4011772.0400000038,612927.4499999997,1471027.4900000028,79398.96389999996,5101930.0,,1749483.49,4460628.610000003,641301.3899999969,5.799321307818808,0.4832767756515673,65.19970974079683,28.41582641936336,20.63331536210081
2023-2024,34,2171928.17,523697.6,1435208.46,213022.11000000002,369454.99,1289731.31,512741.87,1103.0,4210390.740000004,4241048.3599999985,491420.3000000001,3447649.2600000044,271321.18000000005,1289777.210000002,78835.59109999977,4846254.0,,2465644.2800000007,4504106.850000005,342147.1499999948,5.377996704258588,0.448166392021549,53.40723246001026,30.633195103407452,17.010460801749257
2024-2025,34,2276848.6599999997,524205.09,1487875.92,264767.65,461097.33,1251074.32,564677.01,1065.0,4264873.500000003,4362753.019999992,491498.2899999998,3427496.110000003,345484.7999999999,1419588.0599999996,77963.46080000002,5127402.0,,2171928.17,4159953.010000003,967448.989999997,5.328660385903036,0.44405503215858627,54.70349130525003,33.28558420314222,20.25155813386385
2019-2020,35,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2020-2021,35,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2021-2022,35,,,,,,,,,,,,,,,,340.0,,,,,,,,,
2022-2023,35,4.949999999999999,0.0,0.0,4.949999999999999,0.0,2.4,2.55,1.0,54.25,55.75,0.0,0.0,54.25,0.0,1.9998,115.0,,,,,0.5165217391304346,0.04304347826086956,27.127712771277128,0.0,0.0
2023-2024,35,46.98,0.0,0.0,46.98,0.0,24.33,22.65,1.0,102.5,103.6,0.0,0.0,102.5,0.0,3.8448,65.0,,4.949999999999999,60.470000000000006,4.529999999999994,8.673230769230768,0.7227692307692307,26.659384103204328,0.0,0.0
2024-2025,35,73.96,0.0,0.0,73.96,0.0,26.66,47.3,2.0,176.27,179.76999999999998,0.0,0.0,176.27,3.02,4.0448,284.0,,46.98,149.29000000000002,134.70999999999998,3.125070422535211,0.26042253521126757,43.57941060126582,1.7132807624666704,0.0
2019-2020,36,15281.909999999996,10817.119999999999,1235.02,3229.77,2003.1299999999997,5353.24,7925.540000000001,35.0,23797.4,24122.72,15530.56,4766.89,3499.9500000000003,4271.2300000000005,536.4725,23535.0,,,,,7.791923518164434,0.6493269598470361,44.359030518805724,17.948305277047073,13.107851047414886
2020-2021,36,16082.51,11296.96,1613.53,3172.02,1883.2900000000002,5207.93,8991.289999999999,34.0,25719.040000000005,26136.870000000006,16999.530000000002,4608.3099999999995,4111.2,3868.3999999999996,519.4082999999999,23374.0,,15281.909999999996,24918.439999999995,-1544.439999999995,8.256615042354754,0.6880512535295628,49.51603584309301,15.0409968645797,11.710174593393694
2021-2022,36,10998.63,7290.09,1285.8,2422.74,1430.99,4239.05,5328.59,32.0,18642.39,18839.0,14246.429999999998,2435.44,1960.52,2936.25,527.3968000000001,23001.0,,16082.51,23726.270000000004,-725.2700000000041,5.738166166688404,0.4781805138907004,35.347939160798845,15.750394665061723,13.010620413633337
2022-2023,36,13636.560000000001,9210.060000000001,1649.5700000000002,2776.9300000000003,2187.34,5063.56,6385.66,36.0,28259.010000000002,28673.190000000002,19558.07,5269.63,3378.8199999999997,4546.0,513.2791000000002,26681.0,,10998.63,25621.079999999998,1059.920000000002,6.133155428956937,0.5110962857464113,55.055836093852236,16.08690467217358,16.04026235355544
2023-2024,36,19597.08,13031.99,3177.19,3387.9,2333.3799999999997,6586.5,10677.199999999999,39.0,34705.34,35469.090000000004,23077.84,4913.210000000001,6256.4,5659.8,529.8369,22945.0,,13636.560000000001,28744.819999999992,-5799.819999999992,10.249072129004142,0.8540893440836784,65.501930877219,16.30815315452896,11.906773866310692
2024-2025,36,16134.94,11499.54,1405.21,3230.1899999999996,1855.06,6162.23,8117.650000000001,34.0,19252.999999999996,19532.939999999995,14653.96,2633.66,1965.38,2718.88,531.9463000000003,26110.0,,19597.08,22715.14,3394.8600000000006,7.415522022213711,0.6179601685178093,36.193502990809385,14.121851140082068,11.497160819934873
2019-2020,37,481484.97,444713.1099999999,4285.889999999999,32485.969999999998,35274.8,225510.00999999998,220700.15999999995,649.0,394374.19,402392.62,355889.06,5802.32,30629.18,42718.93,9758.950499999999,560570.0,,,,,10.30704397309881,0.8589203310915675,40.41153708075474,10.832080567949946,7.326251533874465
2020-2021,37,507481.9300000001,460380.23,5465.84,41635.86,38760.57,242304.51,226416.85,640.0,467646.81999999995,477955.47,401427.72,10202.89,47931.380000000005,55384.15,9945.0174,627199.0,,481484.97,441649.8599999998,185549.1400000002,9.709491182224463,0.809124265185372,47.02322793321608,11.843157620530812,7.637822690553729
2021-2022,37,392028.4599999999,356571.72,4212.98,31243.759999999995,28193.620000000003,198128.91,165705.92999999996,607.0,338247.37999999995,344737.8599999999,305915.14,4771.42,26893.27,37234.31,9771.012099999996,702078.0,,507481.9300000001,453700.85000000015,248377.14999999985,6.700596685838324,0.5583830571531937,34.61743538317797,11.008011355475984,7.191727865879943
2022-2023,37,415230.79000000004,365030.57,5057.42,45142.8,31672.059999999998,194120.71,189438.02000000002,586.0,465141.08,474061.15,399149.92,7457.950000000001,51920.71000000001,48171.40000000001,9969.077499999989,733065.0,,392028.4599999999,441938.7499999999,291126.2500000001,6.797172801866138,0.5664310668221781,46.65838739843286,10.356298781436378,7.627579833374108
2023-2024,37,459243.40999999986,409410.51,4365.18,45467.72,37488.880000000005,196182.02,225572.50999999998,575.0,527993.11,540696.6900000004,430049.9600000001,9002.76,75165.60999999999,53394.39,9838.753700000008,636931.0,,415230.79000000004,483980.49000000017,152950.50999999983,8.652304441140403,0.7210253700950336,53.6646333569667,10.112705826786263,8.16318300571804
2024-2025,37,424151.42,375349.63,5206.75,43595.04,32004.43,203053.68999999997,189093.3,576.0,369821.61000000016,377025.38000000006,322530.09000000014,5996.879999999999,41016.390000000014,36341.119999999995,9720.547400000007,749351.0,,459243.40999999986,404913.60000000003,344437.39999999997,6.792300323880265,0.566025026990022,38.04534814572273,9.82666210338546,7.545519946626608
2019-2020,38,8808.88,3882.7800000000007,2612.8099999999995,2313.29,520.8499999999999,2394.99,5893.04,65.0,12104.259999999998,12345.109999999999,7822.509999999999,2443.0199999999995,1753.77,562.09,265.1579,18983.0,,,,,5.568485487014697,0.4640404572512247,45.64925276599339,4.643736998379084,5.912783463959095
2020-2021,38,10285.980000000001,5006.700000000001,2808.16,2471.12,536.14,2220.58,7529.26,66.0,14021.399999999998,14377.269999999999,7512.57,3835.12,2388.85,537.78,274.6424,10457.0,,8808.88,12544.299999999997,-2087.2999999999975,11.80374485990246,0.9836454049918716,51.05329694176863,3.83542299627712,5.212337570168326
2021-2022,38,7759.17,3897.15,1918.09,1943.9299999999998,420.74,2020.36,5318.07,71.0,9237.7,9328.76,5915.210000000001,1917.6900000000005,1404.7999999999997,240.95,279.3356,9698.0,,10285.980000000001,11764.51,-2066.51,9.600952773767787,0.8000793978139823,33.07025670913411,2.608333243123288,5.422487199017421
2022-2023,38,7556.81,3820.7699999999995,2112.83,1623.2099999999998,302.09,2134.51,5120.209999999999,63.0,12915.669999999998,13292.379999999997,8086.049999999998,2556.9499999999994,2127.91,361.49,268.62550000000005,9299.0,,7759.17,13118.029999999995,-3819.029999999995,9.751771158189053,0.8126475965157545,48.08058058523854,2.798848220804651,3.9975862831009374
2023-2024,38,8111.22,4973.950000000001,1818.1,1319.17,272.31,3308.2,4530.71,69.0,10723.749999999998,10821.339999999997,7011.2999999999965,2115.0699999999997,1594.3200000000002,311.4,266.59939999999995,8887.0,,7556.81,10169.339999999997,-1282.3399999999965,10.952474400810171,0.9127062000675144,40.224209056734566,2.903834945797879,3.3572015060619735
2024-2025,38,6554.049999999999,3555.31,1825.5,1173.24,260.15,1995.4,4298.5,58.0,9559.939999999999,9701.649999999998,5784.9,2057.4,1713.64,308.08000000000004,267.65759999999995,9232.0,,8111.22,11117.11,-1885.1100000000006,8.519129116117849,0.7099274263431542,35.71705044056287,3.2226143678726027,3.969301424310159
2019-2020,39,176037.50999999998,171887.24,706.9899999999999,3443.28,4025.4700000000007,34202.670000000006,137809.37,245.0,53371.969999999994,54030.16999999999,52257.56,192.0,922.4100000000001,1865.5100000000002,2049.0751,123297.0,,,,,17.133021241392733,1.4277517701160611,26.046858897460613,3.495299124240684,2.2867115082461695
2020-2021,39,194544.66000000003,190164.0,464.52,3916.14,4946.7300000000005,34400.060000000005,155197.87000000002,249.0,90486.01,91768.98,88245.09999999999,181.5,2059.41,2053.1,2167.5356,137859.0,,176037.50999999998,71978.85999999993,65880.14000000007,16.934229321263032,1.4111857767719194,41.74603176067788,2.268969534627508,2.5427220670050774
2021-2022,39,157442.37,152436.61,412.78000000000003,4592.98,4028.54,25048.010000000002,128365.81999999999,252.0,32929.90000000001,33430.55000000001,32029.980000000007,179.0,720.92,1201.76,2229.1745,155391.0,,194544.66000000003,70032.19000000006,85358.80999999994,12.158416124485974,1.0132013437071645,14.772239678858702,3.6494492846926336,2.5587394295449184
2022-2023,39,172045.47999999998,167791.94,62.33,4191.21,3717.6899999999996,27329.2,140998.59,236.0,98854.50999999998,100181.50999999998,95789.55999999997,187.5,2877.4499999999994,2879.9499999999994,2111.441099999999,141771.0,,157442.37,84251.4,57519.600000000006,14.562539306346148,1.2135449421955125,46.81850230157972,2.913321810001385,2.1608762985229255
2023-2024,39,207598.66999999995,201986.59999999998,117.55000000000001,5494.52,6172.09,33366.59,168059.99,238.0,119170.27999999997,121776.37999999996,114788.70999999998,243.54,4138.029999999999,3382.1199999999994,2184.5613000000008,135346.0,,172045.47999999998,83617.09,51728.91,18.406041109452804,1.533836759121067,54.55112658088373,2.8380566027032916,2.973087448007254
2024-2025,39,138682.35,133460.3,69.42,5152.63,3447.59,21002.29,114232.47,226.0,34623.65999999999,35215.18999999994,33422.61999999999,52.5,1148.5399999999997,834.92,2244.011599999998,142661.0,,207598.66999999995,103539.97999999995,39121.02000000005,11.665333903449437,0.9721111586207863,15.42935874306533,2.411414622255418,2.4859616238115376
2019-2020,40,38400.51,21782.33,15954.73,663.4499999999999,7910.55,20646.35,9843.609999999999,59.0,118808.32,121621.35,12493.58,54188.23,22154.54,14141.029999999999,1640.1612999999998,57124.0,,,,,8.06676913381416,0.67223076115118,72.43697311965599,11.902390337646386,20.6001170296957
2020-2021,40,35838.08,22167.36,13200.05,470.67,6955.91,20498.68,8383.49,47.0,109702.26999999999,112763.30999999998,12057.95,46574.399999999994,24294.050000000003,11835.189999999999,1623.1976,53304.0,,38400.51,112264.7,-58960.7,8.068005402971634,0.6723337835809695,67.58405138105182,10.788464085565412,19.409270809150488
2021-2022,40,27809.410000000003,15526.7,11867.42,415.28999999999996,6262.28,16818.030000000002,4729.1,52.0,86678.40999999999,88678.81,5009.03,50212.44999999999,13134.96,11717.89,1601.7178000000001,41891.0,,35838.08,94707.07999999999,-52816.07999999999,7.96621995177962,0.6638516626483016,54.11590606035594,13.518810508868356,22.518564759194813
2022-2023,40,22196.060000000005,15071.93,6776.49,347.64,4820.49,14867.41,2508.16,45.0,68711.65,83200.18,9883.899999999998,31638.94999999999,6567.140000000001,10113.930000000002,1566.2580999999998,42504.0,,27809.410000000003,74325.0,-31821.0,6.266533032185207,0.522211086015434,43.869940720498114,14.719381647799176,21.717773334546756
2023-2024,40,25697.47,15347.880000000001,8565.48,1784.1100000000001,4608.22,15255.670000000002,5833.58,51.0,73005.51,99401.61999999995,9484.7,30910.319999999992,4504.38,9078.85,1576.3010000000004,43891.0,,22196.060000000005,69504.1,-25613.100000000006,7.025805746052722,0.5854838121710602,46.31444755792198,12.435842171364875,17.9325824682352
2024-2025,40,27624.35,14212.91,13165.57,245.87,6194.81,16493.510000000002,4936.030000000001,46.0,69191.03,89178.53000000001,8533.730000000001,29243.060000000005,3987.53,11669.750000000002,1635.8927999999999,43469.0,,25697.47,67264.15,-23795.149999999994,7.6259449262692955,0.6354954105224413,42.29557706959772,16.865986819389743,22.42517923498653
2019-2020,41,182392.85000000003,150436.77000000002,10028.59,21927.490000000005,19356.670000000002,53675.520000000004,109360.66000000002,312.0,288506.31,293239.52,221163.56,39914.41,27143.659999999996,49918.05,6508.9943,598075.0,,,,,3.6595982109267235,0.304966517577227,44.32425298021846,17.302238554158485,10.612625440087152
2020-2021,41,178391.59999999998,139731.47,14259.29,24400.84,22691.68,53589.61,102110.31,304.0,346617.76000000007,352576.9000000001,231324.95,62104.479999999996,51704.8,56646.62,6556.726900000001,577298.0,,182392.85000000003,350619.0100000001,226678.98999999987,3.7081354863519356,0.30901129052932796,52.86444979125179,16.342676728393833,12.720150500359884
2021-2022,41,117186.34999999999,92548.36,7914.370000000001,16723.62,15017.939999999999,41364.91,60803.5,284.0,166964.43000000005,169611.67000000004,129499.74000000002,19915.899999999998,17548.79,26030.25,6391.455300000001,524855.0,,178391.59999999998,228169.68000000005,296685.31999999995,2.6792851358946757,0.22327376132455629,26.12306934228266,15.590296687743606,12.81543456213117
2022-2023,41,139132.43999999997,106824.36,11893.99,20414.09,16487.85,52441.899999999994,70202.69,273.0,318613.44999999995,323586.04,227635.35999999993,47563.12000000001,41951.40000000001,45930.860000000015,6497.436800000007,549341.0,,117186.34999999999,296667.36,252673.64,3.0392584569511465,0.25327153807926217,49.0367909388514,14.415857208790156,11.850471392581055
2023-2024,41,212929.46,165000.3,20314.440000000002,27614.72,22061.760000000002,61880.37,128987.33,275.0,404156.36,410967.78000000014,268000.35,62330.66,66356.93000000001,56116.79999999999,6365.755100000002,544735.0,,139132.43999999997,330359.33999999997,214375.66000000003,4.6906358504593975,0.39088632087161646,63.4891467942271,13.884923152019676,10.36106511517946
2024-2025,41,169687.13999999998,134942.1,11574.619999999999,23170.42,17789.61,53873.700000000004,98023.83,267.0,223614.38000000012,226781.71999999997,162492.40000000008,34573.779999999984,26457.350000000002,29285.689999999988,6216.206899999999,643341.0,,212929.46,266856.70000000007,376484.29999999993,3.1651110064491457,0.2637592505374288,35.9728019992385,13.09651463380842,10.483770308109385
2019-2020,42,18202.64,12409.859999999999,3509.84,2282.9400000000005,1565.75,12774.63,3862.26,87.0,35620.95,36046.67,23906.809999999998,8551.47,3162.6699999999996,3201.4199999999996,986.5101,50621.0,,,,,4.315040793346634,0.3595867327788862,36.108043901425845,8.987463837994214,8.60177424813104
2020-2021,42,16814.61,11189.99,3685.4,1939.2199999999998,1309.1699999999998,11468.1,4037.34,80.0,38645.31999999999,39486.439999999995,24090.709999999995,11081.25,3473.36,3717.2400000000002,1014.8186,55284.0,,18202.64,40033.34999999999,15250.650000000009,3.649795962665509,0.3041496635554591,38.08101270512779,9.618861999331358,7.785907612486996
2021-2022,42,16929.44,10414.47,3970.85,2544.12,1079.85,12214.439999999999,3635.1499999999996,86.0,35337.03,35728.38,20607.17,10554.03,4175.83,3212.71,1071.4904,57722.0,,16814.61,35222.2,22499.800000000003,3.51951214441634,0.29329267870136166,32.97932487309266,9.091624281950125,6.378533489589733
2022-2023,42,17234.59,11464.77,3875.65,1894.17,988.22,12481.37,3765.0000000000005,85.0,39023.46000000001,39838.64000000001,25925.620000000003,10227.33,2870.51,1920.0200000000002,1123.0289000000005,53685.0,,16929.44,38718.31000000001,14966.689999999988,3.85238111204247,0.3210317593368725,34.748402289558165,4.920168534517441,5.733933908494487
2023-2024,42,20517.170000000002,13617.939999999999,4607.41,2291.82,909.9300000000001,15482.38,4124.86,84.0,41627.64,42330.92,27076.309999999994,11521.369999999999,3029.9599999999996,2189.45,1106.6537999999998,46911.0,,17234.59,38345.06,8565.940000000002,5.248364775852146,0.4373637313210122,37.615774689428626,5.259606357698875,4.434968370394162
2024-2025,42,22312.05,15147.45,5032.52,2132.08,928.1600000000001,17099.65,4284.24,90.0,38457.189999999995,39038.07000000005,24729.41,11229.239999999998,2498.54,2168.87,1099.9823000000001,49641.0,,20517.170000000002,36662.31,12978.690000000002,5.393618178521786,0.44946818154348217,34.961644382823245,5.639699624439539,4.159904625527462
2019-2020,43,9.969999999999999,0.0,0.0,9.969999999999999,0.97,6.75,2.25,4.0,38.8,38.8,0.0,0.0,38.8,4.8,1.6859000000000002,0.0,,,,,,,23.014413666291,12.371134020618557,9.729187562688065
2020-2021,43,5.9,0.0,0.0,5.9,1.25,3.95,0.7,3.0,21.2,21.2,0.0,0.0,21.2,6.7,0.6859,0.0,,9.969999999999999,25.269999999999996,-25.269999999999996,,,30.90829566992273,31.603773584905664,21.1864406779661
2021-2022,43,3.37,0.0,0.0,3.37,1.17,2.0,0.2,3.0,49.949999999999996,49.949999999999996,0.0,0.0,49.949999999999996,10.5,4.531000000000001,15.0,,5.9,52.48,-37.48,2.696,0.22466666666666668,11.024056499668944,21.02102102102102,34.71810089020771
2022-2023,43,41.59,0.0,0.0,41.59,3.62,33.64,4.33,4.0,76.25,76.25,0.0,0.0,76.25,28.5,5.151000000000001,89.0,,3.37,38.03,50.97,5.607640449438202,0.4673033707865169,14.802950883323625,37.37704918032787,8.704015388314499
2023-2024,43,65.01,0.0,0.0,65.00999999999999,1.81,55.12,8.08,3.0,137.20000000000002,137.20000000000002,0.0,0.0,137.20000000000002,16.8,7.5522,113.0,,41.59,113.78000000000002,-0.7800000000000153,6.903716814159293,0.5753097345132744,18.166891766637537,12.244897959183671,2.784187048146439
2024-2025,43,1.1,0.0,0.0,1.1,0.0,0.7,0.4,3.0,56.0,56.0,0.0,0.0,56.0,0.0,4.6764,263.0,,65.01,119.91000000000001,143.08999999999997,0.050190114068441066,0.004182509505703423,11.975023522367634,0.0,0.0
2019-2020,44,345255.74999999994,219675.91999999998,55248.99,70330.84,34249.36,24769.800000000003,286236.58999999997,470.0,388755.45999999996,396091.8,236641.00999999998,81612.37999999999,70502.07,50957.06,10468.0282,2150277.0,,,,,1.9267605987507652,0.16056338322923044,37.13741046284151,13.107741303491919,9.91999698774025
2020-2021,44,431922.31,273431.32,68127.33,90363.66,42536.49,28358.25,361027.57,453.0,636943.69,649402.59,355929.72,101727.88999999998,175450.46,70238.51,10165.6332,1891426.0,,345255.74999999994,550277.1299999999,1341148.87,2.740296326686849,0.22835802722390408,62.65656821062557,11.027428499998171,9.848180798996005
2021-2022,44,256884.53999999998,147685.84,46175.21000000001,63023.49,33715.94,20710.480000000003,202458.12,435.0,246047.75,250497.54,141642.87000000002,56083.42,48321.46000000001,36271.81,9766.842999999999,1651486.0,,431922.31,421085.5200000001,1230400.48,1.8665701556053151,0.1555475129671096,25.192147554742103,14.741776748618914,13.124939320988336
2022-2023,44,259278.25999999992,146310.68999999997,51030.22,61937.350000000006,30533.15,22220.61,206524.5,415.0,429174.17,437498.12,254605.99000000002,89592.94999999998,84505.20000000003,49023.71000000001,9553.278800000007,1528220.0,,256884.53999999998,426780.45000000007,1101439.5499999998,2.035923571213568,0.1696602976011307,44.924279818987344,11.422800677869315,11.776209081316733
2023-2024,44,346002.42000000004,183225.37999999998,75989.32999999999,86787.71,42164.44,27431.04,276406.94,393.0,515815.5999999999,525163.7900000003,284344.8699999999,112683.65000000001,116908.21999999999,63591.47999999999,9312.391200000002,1281419.0,,259278.25999999992,429091.4399999998,852327.5600000002,3.2401806434897567,0.2700150536241464,55.39024176733467,12.328335940208088,12.186169102516681
2024-2025,44,260651.15,127032.98000000001,62813.75000000001,70804.42,36295.4,23414.32,200941.43,371.0,275337.6100000001,280429.93999999994,139433.85000000003,68953.23000000001,66950.53000000001,42817.39,9019.851299999993,1350376.0,,346002.42000000004,360688.8800000001,989687.1199999999,2.3162539914808913,0.19302116595674093,30.525737159325487,15.550868622706496,13.92489540138227
2019-2020,45,4516.299999999999,3952.54,109.05,454.71000000000004,170.88,2664.89,1680.53,11.0,3136.91,3251.5699999999997,2734.28,15.0,387.63,385.5,109.2991,2727.0,,,,,19.87370737073707,1.656142280894756,28.700236323995348,12.28916353991667,3.783628191218476
2020-2021,45,5043.17,4160.610000000001,179.37,703.19,282.96,2684.4100000000003,2075.8,9.0,4326.83,4455.67,3371.48,186.99,768.36,500.55,106.58009999999999,3006.0,,4516.299999999999,3799.959999999999,-793.9599999999991,20.13241516966068,1.67770126413839,40.59697823514897,11.568515518289372,5.6107567264240545
2021-2022,45,3833.45,2988.14,129.0,716.3100000000001,196.73,2392.93,1243.79,9.0,1368.9099999999999,1418.35,1060.4199999999998,43.0,265.49,276.12,102.61409999999998,3180.0,,5043.17,2578.63,601.3699999999999,14.465849056603773,1.2054874213836477,13.340369403425067,20.17079282056527,5.131930767324473
2022-2023,45,5202.280000000001,4019.2700000000004,187.39,995.62,348.18,3150.77,1703.33,13.0,4744.969999999999,4831.49,3483.0,432.6,829.37,658.4,109.77120000000001,3165.0,,3833.45,3376.1399999999976,-211.1399999999976,19.724284360189575,1.6436903633491313,43.226000991152496,13.875746316625817,6.69283468017869
2023-2024,45,5611.229999999999,4304.66,209.44,1097.13,375.2,3321.2900000000004,1914.74,11.0,4263.429999999999,4348.52,3340.95,299.51,622.97,529.75,112.87610000000001,2563.0,,5202.280000000001,3854.4800000000005,-1291.4800000000005,26.271853296917666,2.1893211080764723,37.770883295932435,12.425441487253224,6.686590996982837
2024-2025,45,5129.85,3839.99,166.88,1122.98,360.52,3171.57,1597.76,13.0,2364.42,2403.27,1848.1899999999998,228.6,287.63,454.63,105.1539,2750.0,,5611.229999999999,2845.7999999999984,-95.79999999999836,22.384800000000002,1.8654000000000002,22.48532864686902,19.227971341808985,7.027885805627844
2019-2020,46,273075.63,224222.52999999997,38883.0,9970.099999999999,8904.259999999998,259937.91999999995,4233.450000000001,231.0,163602.32,167170.37,104878.02,50714.34,7911.96,17291.66,4867.3458,244268.0,,,,,13.415214272847855,1.1179345227373214,33.612224551623186,10.569324444787824,3.260730369824652
2020-2021,46,332653.48000000004,247339.79,67944.83,17368.86,11355.720000000001,316763.58,4534.18,234.0,265429.36,271780.13,144492.24,89598.83000000002,25392.680000000004,22189.73,4886.070000000001,241278.0,,273075.63,205851.50999999995,35426.49000000005,16.544574142690177,1.3787145118908481,54.323691637655614,8.359938026448921,3.4136784019214232
2021-2022,46,260667.93999999997,205515.47,45098.06,10054.41,7158.5199999999995,250458.26,3051.16,226.0,134636.61,137955.36,89286.23000000001,37053.31,8262.07,12757.64,4866.7056,279255.0,,332653.48000000004,206622.15000000005,72632.84999999995,11.201286566041789,0.933440547170149,27.664835530630818,9.475609939971008,2.7462218790695934
